,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,Complain,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,Age
1684,10323,1952,PG,relationship,49413.0,25-10-2013,88,0,1,304,0,13,63
1685,7947,1969,PG,relationship,42231.0,25-03-2014,99,0,2,37,0,5,46
1686,1891,1980,PG,Single,78789.0,08-08-2012,12,0,0,1754,1,16,35
1687,2570,1968,PG,relationship,56534.0,23-07-2013,35,0,1,815,3,25,47
1688,9256,1971,PG,Single,58350.0,04-01-2013,5,0,1,1001,0,27,44
1689,295,1989,PG,Single,81217.0,19-07-2013,77,0,0,1157,0,22,26
1690,7397,1951,PG,Single,49090.0,19-07-2013,45,0,1,688,0,21,64
1691,6349,1987,PG,Single,61787.0,06-07-2013,71,0,0,1319,0,19,28
1692,10790,1985,PG,relationship,18169.0,19-02-2013,40,0,1,21,0,4,30
1693,10398,1981,PG,Single,24336.0,27-08-2012,82,0,1,31,0,4,34
1694,2431,1990,PG,relationship,18222.0,31-12-2012,70,0,0,67,0,6,25
1695,550,1952,PG,Single,62335.0,23-05-2013,87,0,1,708,0,21,63
1696,1890,1971,PG,relationship,42033.0,19-09-2012,95,0,2,25,0,4,44
1697,10742,1983,PG,relationship,86580.0,27-02-2013,72,0,0,746,1,11,32
1698,10356,1957,PG,Single,41437.0,22-09-2012,5,0,2,32,0,5,58
1699,4676,1951,PG,Single,73705.0,05-03-2014,86,0,2,1695,0,25,64
1700,8852,1976,PG,relationship,61064.0,31-08-2012,80,0,1,1080,0,28,39
1701,3565,1955,PG,relationship,38452.0,30-03-2014,62,0,2,72,0,9,60
1702,5294,1989,PG,Single,18358.0,20-11-2013,49,0,1,57,0,10,26
1703,1958,1973,PG,relationship,55012.0,21-03-2014,85,0,1,660,0,25,42
1704,7349,1973,UG,relationship,9722.0,02-10-2012,7,0,1,103,1,11,42
1705,8799,1984,PG,relationship,38175.0,23-09-2013,6,0,1,153,0,11,31
1706,1351,1956,PG,relationship,58656.0,20-09-2012,25,0,1,1220,1,32,59
1707,1045,1965,PG,relationship,52117.0,16-08-2012,55,0,1,279,0,13,50
1708,7732,1978,PG,relationship,64813.0,02-01-2014,81,0,1,745,0,20,37
1709,8070,1973,PG,relationship,54222.0,01-03-2014,98,0,1,264,0,12,42
1710,477,1986,PG,relationship,83512.0,17-06-2014,31,0,0,2157,5,22,29
1711,7832,1959,PG,relationship,77520.0,28-08-2013,30,0,1,1526,4,23,56
1712,2202,1978,PG,relationship,41154.0,09-04-2013,98,0,1,69,0,6,37
1713,7396,1966,PG,relationship,80398.0,10-11-2012,92,0,0,1597,1,26,49
1714,4055,1992,UG,Single,18746.0,29-05-2014,41,0,1,64,0,8,23
1715,10340,1984,PG,relationship,35196.0,13-11-2012,68,0,1,497,0,18,31
1716,10091,1956,PG,Single,60230.0,20-05-2013,78,0,1,1067,0,17,59
1717,7629,1977,PG,relationship,22108.0,08-05-2014,46,0,2,31,0,7,38
1718,10640,1974,PG,relationship,44392.0,05-09-2013,71,0,2,211,0,14,41
1719,3498,1976,PG,relationship,55424.0,25-11-2012,6,0,1,877,2,25,39
1720,6742,1979,PG,relationship,17688.0,13-01-2013,82,1,1,11,0,4,36
1721,1172,1983,PG,relationship,92491.0,01-05-2013,71,0,0,2034,4,25,32
1722,569,1991,PG,Single,90273.0,14-12-2013,32,0,0,1991,4,19,24
1723,4686,1962,PG,Single,82571.0,02-04-2014,28,0,0,1686,1,24,53
1724,1381,1982,PG,Single,38513.0,28-01-2014,20,0,1,324,1,17,33
1725,2634,1979,PG,Single,16653.0,18-04-2014,10,0,1,69,1,9,36
1726,10905,1955,PG,relationship,42586.0,29-10-2012,7,0,2,252,1,16,60
1727,1744,1965,UG,Single,23529.0,07-01-2013,67,0,1,54,0,5,50
1728,1000,1961,PG,relationship,74881.0,08-03-2013,48,0,2,964,0,27,54
1729,3828,1951,PG,relationship,71107.0,17-02-2013,61,0,1,1327,0,28,64
1730,8605,1964,PG,relationship,46910.0,23-03-2014,36,0,2,68,0,7,51
1731,10304,1959,PG,relationship,18690.0,28-12-2012,77,0,0,60,0,5,56
1732,4351,1955,PG,Single,37244.0,27-04-2013,90,0,2,55,1,5,60
1733,10129,1966,PG,relationship,82427.0,12-03-2014,35,0,0,1456,1,21,49
1734,2499,1958,PG,Single,75342.0,06-05-2013,38,0,1,563,0,18,57
1735,10092,1954,PG,Single,70044.0,18-02-2013,46,0,1,1504,0,26,61
1736,7500,1967,PG,Single,79146.0,24-04-2014,33,0,2,564,0,19,48
1737,5796,1963,PG,relationship,77437.0,26-11-2013,70,0,0,1125,1,23,52
1738,10556,1959,PG,relationship,54984.0,24-05-2014,51,0,1,358,1,17,56
1739,1064,1971,PG,relationship,42403.0,11-12-2013,18,0,1,42,0,5,44
1740,48,1964,PG,relationship,55761.0,24-04-2014,97,0,1,184,1,10,51
1741,7610,1983,PG,relationship,37292.0,18-04-2013,32,0,1,460,0,19,32
1742,263,1945,PG,Single,45576.0,28-05-2014,9,0,0,145,1,8,70
1743,10814,1947,PG,relationship,70321.0,16-01-2013,6,0,0,1376,1,25,68
1744,9710,1969,PG,Single,58086.0,20-01-2013,80,0,1,792,0,23,46
1745,9292,1952,PG,relationship,81795.0,26-10-2012,74,0,0,1382,0,23,63
1746,10250,1947,UG,relationship,28389.0,20-11-2012,49,0,0,28,0,4,68
1747,7881,1946,PG,relationship,66835.0,28-09-2013,21,0,0,1033,0,24,69
1748,5847,1969,PG,Single,69901.0,29-05-2013,95,0,1,882,0,23,46
1749,737,1949,PG,relationship,80360.0,03-03-2013,56,0,0,2231,3,15,66
1750,3571,1961,PG,relationship,63342.0,16-10-2012,48,0,1,1101,2,19,54
1751,7807,1974,PG,relationship,44989.0,12-09-2012,26,0,1,369,0,16,41
1752,3878,1980,PG,Single,31859.0,27-02-2014,3,0,1,48,0,5,35
1753,5092,1949,PG,Single,51569.0,12-02-2013,39,0,1,467,2,19,66
1754,2154,1971,PG,Single,30372.0,25-12-2012,33,0,2,44,0,8,44
1755,5394,1979,UG,Single,16014.0,17-03-2013,42,0,2,38,0,10,36
1756,3798,1968,PG,relationship,41120.0,06-11-2013,80,0,2,81,0,9,47
1757,3524,1971,PG,Single,39763.0,04-08-2013,9,0,1,167,1,10,44
1758,5247,1955,PG,relationship,38725.0,10-05-2014,52,0,2,45,0,7,60
1759,5883,1972,PG,relationship,77981.0,26-05-2013,78,0,1,664,0,21,43
1760,2118,1964,PG,relationship,62905.0,10-09-2013,68,0,1,622,0,20,51
1761,8812,1979,PG,Single,13533.0,10-03-2013,45,0,1,48,0,7,36
1762,6616,1975,PG,relationship,59481.0,23-10-2013,47,0,1,461,0,16,40
1763,2797,1977,PG,relationship,72117.0,20-08-2013,34,0,1,1073,0,26,38
1764,4328,1986,PG,relationship,21955.0,07-09-2013,81,0,1,55,0,8,29
1765,9167,1956,PG,relationship,67131.0,26-03-2013,72,0,1,976,0,26,59
1766,10560,1980,PG,Single,36802.0,16-06-2014,23,0,1,20,0,5,35
1767,2631,1982,PG,relationship,71853.0,08-05-2013,29,0,0,1149,0,17,33
1768,8312,1961,UG,relationship,28249.0,15-06-2014,80,0,0,43,0,6,54
1769,5534,1975,PG,relationship,47808.0,20-10-2013,30,0,1,224,1,10,40
1770,5093,1974,PG,Single,25509.0,18-09-2012,15,0,1,101,1,9,41
1771,7592,1946,PG,relationship,51012.0,18-04-2013,86,0,0,209,0,10,69
1772,8895,1985,PG,Single,70596.0,05-10-2012,68,0,0,968,0,21,30
1773,8584,1952,PG,relationship,85431.0,08-06-2013,54,0,0,1165,0,17,63
1774,2694,1967,PG,relationship,42664.0,18-03-2014,44,0,1,24,0,5,48
1775,8910,1955,PG,relationship,42586.0,29-10-2012,7,0,2,252,1,16,60
1776,7433,1985,PG,Single,29760.0,29-08-2012,87,0,1,165,0,12,30
1777,164,1977,PG,relationship,28973.0,13-10-2012,59,0,0,269,0,13,38
1778,10477,1973,PG,relationship,39435.0,06-08-2013,16,0,1,102,0,7,42
1779,2681,1984,PG,relationship,65370.0,01-08-2013,1,0,0,461,0,19,31
1780,5150,1979,UG,Single,20194.0,17-12-2012,64,0,1,47,0,7,36
1781,5283,1976,PG,Single,42473.0,17-02-2014,72,0,2,144,0,10,39
1782,9645,1968,PG,relationship,64590.0,14-10-2012,98,0,0,1338,0,24,47
1783,10678,1959,PG,relationship,71232.0,28-11-2013,91,0,1,917,0,25,56
1784,7261,1971,PG,relationship,34600.0,01-01-2013,8,0,2,318,1,17,44
1785,9648,1967,PG,Single,46904.0,03-11-2012,20,0,2,253,0,14,48
1786,2870,1973,PG,relationship,49094.0,21-09-2012,6,0,1,502,0,20,42
1787,8008,1983,PG,relationship,36075.0,09-12-2013,54,0,1,119,0,7,32
1788,1513,1979,PG,relationship,60839.0,28-08-2012,72,0,2,1250,0,29,36
1789,6173,1979,PG,relationship,77298.0,02-11-2013,46,0,1,969,0,24,36
1790,1419,1950,PG,relationship,34026.0,05-08-2013,11,0,2,76,0,9,65
1791,9150,1963,PG,Single,48918.0,12-04-2014,21,0,2,62,0,7,52
1792,7960,1962,PG,relationship,82122.0,15-08-2013,89,0,0,1382,1,26,53
1793,1250,1976,PG,Single,37697.0,07-02-2014,82,0,1,84,0,7,39
1794,9905,1952,PG,relationship,34074.0,13-07-2013,69,0,2,255,1,14,63
1795,10691,1960,PG,relationship,28520.0,14-06-2013,55,0,2,43,0,5,55
1796,7002,1955,PG,Single,62535.0,03-10-2013,13,0,1,398,0,14,60
1797,2952,1977,PG,Single,36273.0,16-04-2014,80,0,1,76,0,8,38
1798,8439,1964,PG,relationship,63404.0,06-06-2014,97,0,2,902,1,15,51
1799,762,1981,PG,relationship,75774.0,02-05-2014,27,0,1,823,0,21,34
1800,2831,1976,PG,relationship,78416.0,27-06-2014,99,0,1,1179,0,26,39
1801,6977,1974,PG,relationship,75702.0,14-10-2012,87,0,1,1921,1,29,41
1802,6289,1951,PG,relationship,59385.0,28-04-2013,85,0,2,185,0,10,64
1803,4168,1966,PG,Single,37070.0,20-03-2013,30,0,2,433,1,23,49
1804,8397,1951,PG,relationship,44689.0,10-01-2014,82,0,2,34,1,6,64
1805,9284,1958,PG,relationship,53977.0,08-06-2013,21,0,1,907,0,27,57
1806,6237,1966,PG,Single,7144.0,07-12-2013,92,0,2,416,0,25,49
1807,3130,1964,PG,Single,18701.0,04-06-2013,95,0,2,44,0,10,51
1808,1619,1956,PG,relationship,90369.0,28-04-2014,2,0,0,1588,1,17,59
1809,1990,1974,PG,Single,63159.0,05-11-2012,74,0,0,1797,1,17,41
1810,5513,1966,PG,relationship,37758.0,04-10-2012,49,0,2,40,0,6,49
1811,269,1963,PG,Single,46757.0,16-11-2012,71,0,1,1143,0,21,52
1812,8093,1969,PG,relationship,79734.0,28-06-2014,72,0,0,914,1,14,46
1813,10513,1992,PG,relationship,63207.0,20-01-2013,68,0,0,1502,1,12,23
1814,10177,1954,PG,Single,72071.0,14-02-2013,4,0,1,1338,0,20,61
1815,2549,1983,PG,relationship,21840.0,21-07-2013,80,0,1,27,0,5,32
1816,5782,1982,PG,relationship,58582.0,28-09-2013,15,0,1,763,1,22,33
1817,10057,1951,PG,Single,72282.0,19-07-2013,70,0,0,1331,1,22,64
1818,10307,1956,PG,relationship,50387.0,31-08-2013,91,0,2,525,0,19,59
1819,8566,1961,PG,relationship,32583.0,15-06-2014,10,0,2,9,0,4,54
1820,2415,1962,PG,relationship,62568.0,07-04-2014,99,0,1,953,1,16,53
1821,5684,1971,PG,Single,44635.0,11-10-2013,25,0,2,68,0,7,44
1822,8334,1971,PG,Single,33316.0,04-10-2013,34,0,2,131,0,10,44
1823,9166,1968,PG,relationship,63967.0,09-08-2013,57,0,1,882,0,23,47
1824,1440,1978,PG,relationship,52513.0,04-09-2012,84,0,0,1149,0,25,37
1825,78,1969,PG,relationship,25293.0,15-09-2013,51,0,1,37,0,5,46
1826,5441,1965,PG,Single,54111.0,25-08-2013,97,0,1,388,0,15,50
1827,5302,1986,PG,relationship,78394.0,15-02-2013,13,0,0,1428,1,16,29
1828,4687,1958,PG,relationship,80739.0,23-05-2013,92,0,0,1633,0,24,57
1829,1087,1975,PG,relationship,22669.0,22-05-2013,30,0,1,173,1,10,40
1830,6859,1987,PG,Single,29236.0,08-10-2013,30,0,1,99,0,9,28
1831,9860,1959,PG,relationship,44911.0,15-03-2013,11,0,1,215,0,12,56
1832,7129,1962,PG,relationship,54693.0,17-02-2013,72,0,1,929,0,31,53
1833,5866,1974,PG,relationship,48186.0,20-03-2014,39,0,1,219,0,12,41
1834,10521,1977,PG,relationship,54809.0,11-09-2013,0,0,2,174,1,12,38
1835,7393,1978,PG,relationship,41580.0,10-12-2012,15,0,2,92,0,9,37
1836,7849,1970,PG,relationship,80336.0,09-09-2013,12,0,0,1052,0,25,45
1837,332,1957,PG,relationship,47743.0,22-03-2013,56,0,1,275,1,14,58
1838,9847,1955,PG,relationship,62972.0,03-08-2012,39,0,1,587,0,16,60
1839,531,1954,PG,Single,57333.0,22-09-2012,55,0,1,1662,1,33,61
1840,9576,1982,PG,relationship,32313.0,11-02-2013,60,0,1,159,0,11,33
1841,6906,1953,PG,Single,84953.0,03-06-2013,73,0,0,1024,4,18,62
1842,7419,1968,PG,Single,27071.0,23-04-2014,90,0,1,35,0,7,47
1843,3170,1957,PG,relationship,68148.0,31-08-2013,86,0,0,1042,0,15,58
1844,8527,1965,PG,relationship,65735.0,07-12-2013,37,0,2,395,0,19,50
1845,7872,1975,PG,relationship,86836.0,12-09-2012,7,0,0,557,4,23,40
1846,9931,1963,PG,relationship,4023.0,23-06-2014,29,0,2,9,0,15,52
1847,10595,1990,PG,relationship,30093.0,08-07-2013,19,0,0,69,0,6,25
1848,4609,1966,PG,relationship,57705.0,11-01-2014,14,0,1,486,0,18,49
1849,5010,1988,PG,Single,25008.0,02-02-2014,72,0,1,34,0,6,27
1850,4427,1995,PG,Single,83257.0,18-09-2012,56,1,0,1365,3,28,20
1851,11148,1975,PG,relationship,22280.0,19-05-2013,85,0,1,13,0,4,40
1852,1168,1978,PG,relationship,72159.0,29-10-2012,62,0,0,1401,0,21,37
1853,9595,1961,PG,relationship,64260.0,11-01-2013,1,0,0,1574,1,14,54
1854,10163,1984,PG,Single,82733.0,10-09-2013,28,0,0,1323,1,20,31
1855,2886,1971,PG,Single,74290.0,12-08-2013,70,0,1,1217,2,32,44
1856,6710,1951,PG,Single,58217.0,17-11-2012,84,0,3,103,0,7,64
1857,5316,1976,PG,relationship,21024.0,04-07-2013,89,0,0,84,0,7,39
1858,9029,1972,PG,relationship,70116.0,26-01-2013,73,0,0,1536,0,23,43
1859,521,1985,PG,relationship,54006.0,18-09-2012,42,0,1,581,0,18,30
1860,1459,1966,PG,relationship,69063.0,07-11-2012,16,0,1,928,0,14,49
1861,10241,1975,PG,Single,11448.0,15-12-2013,16,0,0,14,0,4,40
1862,1630,1979,PG,Single,61825.0,07-08-2013,56,0,1,424,0,15,36
1863,3254,1971,PG,relationship,70886.0,14-10-2013,65,0,1,960,0,14,44
1864,9064,1982,PG,relationship,69109.0,09-11-2012,10,0,0,1555,2,20,33
1865,3678,1973,PG,Single,60208.0,07-10-2012,13,0,2,656,2,29,42
1866,4227,1968,PG,relationship,32889.0,06-09-2013,78,0,2,55,0,9,47
1867,9467,1984,PG,Single,34738.0,11-05-2014,51,0,1,20,0,5,31
1868,8486,1971,PG,relationship,30538.0,01-10-2012,27,0,1,367,0,17,44
1869,2186,1977,PG,relationship,82326.0,10-03-2014,30,0,0,2257,4,22,38
1870,3286,1967,PG,Single,26642.0,01-03-2014,71,0,1,42,0,7,48
1871,8602,1964,PG,Single,69932.0,12-06-2013,97,0,1,1049,0,26,51
1872,3722,1972,PG,Single,44503.0,16-04-2014,83,0,2,48,0,7,43
1873,6715,1948,PG,Single,60200.0,02-01-2013,3,0,1,685,0,25,67
1874,4796,1952,PG,Single,49638.0,19-04-2014,71,0,1,39,0,5,63
1875,9612,1987,PG,Single,23830.0,07-02-2014,3,0,0,43,0,5,28
1876,3766,1959,PG,Single,33051.0,16-08-2012,15,0,0,835,1,21,56
1877,1399,1958,PG,relationship,72905.0,21-01-2014,52,0,0,1515,1,20,57
1878,1570,1951,PG,relationship,69702.0,19-02-2013,8,0,1,1039,0,26,64
1879,3426,1975,PG,Single,70300.0,15-07-2013,89,0,1,1596,0,26,40
1880,3074,1984,PG,relationship,70643.0,15-10-2012,66,0,0,1828,1,18,31
1881,8341,1969,PG,relationship,30396.0,30-04-2014,22,0,1,34,2,6,46
1882,5180,1968,PG,Single,50616.0,18-04-2014,56,0,1,149,0,10,47
1883,6461,1969,PG,Single,62772.0,19-05-2013,74,0,1,946,1,23,46
1884,7679,1985,PG,Single,30298.0,19-05-2014,48,0,0,28,0,6,30
1885,10702,1984,PG,Single,52413.0,03-11-2012,67,0,1,450,0,17,31
1886,7505,1957,PG,relationship,44155.0,19-01-2014,24,0,2,46,0,5,58
1887,5113,1971,PG,Single,86979.0,07-11-2013,67,0,0,1702,2,16,44
1888,10858,1975,PG,relationship,76532.0,09-09-2013,38,0,2,820,0,25,40
1889,2961,1982,PG,relationship,42081.0,26-02-2013,86,0,1,382,1,15,33
1890,2747,1988,PG,relationship,67546.0,31-08-2012,90,0,0,2126,0,20,27
1891,3010,1989,PG,relationship,88420.0,02-05-2014,87,0,0,2069,3,20,26
1892,5790,1985,PG,relationship,31158.0,27-01-2013,62,0,1,72,0,7,30
1893,6892,1968,PG,Single,61671.0,03-06-2014,23,0,1,732,2,28,47
1894,1743,1974,PG,Single,69719.0,26-05-2014,99,0,0,801,0,11,41
1895,3578,1949,PG,Single,49160.0,20-10-2013,29,0,1,236,0,12,66
1896,8462,1978,UG,relationship,24882.0,09-09-2012,52,0,1,80,1,5,37
1897,5558,1954,PG,Single,90933.0,31-03-2014,90,0,0,1685,1,15,61
1898,4619,1945,PG,Single,113734.0,28-05-2014,9,0,0,277,0,27,70
1899,8780,1950,PG,relationship,59292.0,13-06-2013,71,0,1,507,0,18,65
1900,10789,1964,PG,relationship,45759.0,23-02-2013,13,0,2,68,0,7,51
1901,10779,1983,PG,Single,22148.0,13-04-2014,16,0,0,49,0,5,32
1902,5896,1987,PG,relationship,73395.0,18-03-2014,94,0,0,397,0,15,28
1903,2337,1971,PG,Single,29819.0,24-10-2013,77,0,1,39,0,9,44
1904,10951,1968,PG,relationship,45688.0,25-01-2014,20,0,1,306,1,14,47
1905,544,1954,PG,relationship,62820.0,11-05-2013,51,0,0,976,0,14,61
1906,17,1971,PG,relationship,60491.0,06-09-2013,81,0,1,1028,0,28,44
1907,10680,1986,PG,relationship,33235.0,05-02-2014,71,0,1,70,0,7,29
1908,3265,1959,PG,relationship,35701.0,19-03-2013,36,0,0,46,0,5,56
1909,5623,1980,PG,relationship,31535.0,26-09-2013,95,0,1,51,1,5,35
1910,5832,1960,PG,relationship,92556.0,20-04-2014,32,0,0,1263,0,21,55
1911,5544,1970,PG,Single,67384.0,10-11-2012,32,0,1,1490,1,22,45
1912,6417,1971,PG,relationship,80573.0,14-10-2012,85,0,0,1564,0,24,44
1913,5831,1967,PG,relationship,77870.0,22-08-2012,93,0,1,1815,3,18,48
1914,7101,1963,PG,Single,52278.0,25-01-2013,24,0,1,1198,0,31,52
1915,10176,1968,PG,Single,57107.0,24-08-2012,44,0,1,416,3,23,47
1916,2326,1990,PG,relationship,18929.0,16-02-2013,15,0,0,85,0,6,25
1917,4385,1981,PG,Single,36038.0,31-05-2013,82,0,1,47,0,8,34
1918,2929,1976,PG,Single,20180.0,20-02-2013,27,0,0,137,0,8,39
1919,10686,1965,PG,relationship,34230.0,26-12-2012,72,0,2,21,0,4,50
1920,2546,1977,PG,Single,31878.0,22-06-2014,7,0,1,70,0,6,38
1921,3283,1972,PG,relationship,70932.0,19-01-2014,57,0,1,909,0,22,43
1922,3138,1956,PG,Single,91249.0,20-10-2012,84,0,0,1676,5,22,59
1923,4994,1943,PG,Single,77598.0,01-10-2013,53,0,0,1735,1,26,72
1924,7966,1959,PG,Single,80982.0,08-01-2013,48,1,2,1191,0,30,56
1925,3112,1977,PG,relationship,22701.0,05-09-2013,2,0,1,24,0,5,38
1926,10872,1969,PG,relationship,55212.0,23-11-2012,65,0,1,1182,2,20,46
1927,2181,1970,PG,relationship,70617.0,23-06-2013,45,0,0,1280,0,14,45
1928,1867,1957,PG,Single,64849.0,13-11-2012,42,0,0,1336,1,19,58
1929,1518,1965,PG,relationship,62694.0,17-06-2013,29,0,2,749,0,24,50
1930,5734,1974,PG,relationship,61917.0,20-11-2013,83,0,2,91,0,7,41
1931,2878,1947,PG,relationship,67472.0,28-09-2013,93,0,1,414,0,15,68
1932,1458,1982,PG,relationship,21059.0,07-01-2014,40,0,1,44,0,9,33
1933,7007,1968,PG,relationship,29543.0,01-04-2014,47,0,2,63,0,8,47
1934,6200,1951,PG,relationship,75903.0,08-04-2013,50,0,1,901,0,23,64
1935,1403,1975,PG,relationship,34984.0,06-09-2012,40,0,2,38,0,6,40
1936,4827,1956,PG,Single,54998.0,10-03-2013,3,0,1,455,1,20,59
1937,6250,1949,PG,Single,54356.0,19-11-2012,62,0,1,775,1,24,66
1938,9291,1959,PG,relationship,34242.0,23-03-2014,25,0,1,15,0,4,56
1939,2478,1973,PG,relationship,25410.0,31-08-2013,48,0,1,38,0,6,42
1940,1139,1984,PG,relationship,73356.0,06-02-2014,56,0,0,1512,4,22,31
1941,5138,1950,PG,relationship,28320.0,14-01-2013,68,0,1,43,0,5,65
1942,5393,1977,PG,Single,23763.0,07-08-2012,64,0,1,42,0,5,38
1943,10413,1984,PG,relationship,72570.0,25-04-2014,67,0,0,1089,0,23,31
1944,5015,1976,PG,relationship,34529.0,14-09-2012,94,0,1,162,0,9,39
1945,10868,1951,PG,Single,70792.0,06-02-2013,82,0,0,1272,0,19,64
1946,10676,1982,PG,relationship,63211.0,02-11-2012,3,0,0,1173,1,20,33
1947,2495,1974,PG,relationship,83891.0,20-06-2014,24,0,1,816,0,22,41
1948,7842,1968,PG,Single,36065.0,31-03-2013,54,0,2,74,0,9,47
1949,9955,1954,PG,relationship,39898.0,12-02-2013,20,0,1,134,0,9,61
1950,6663,1940,PG,Single,51141.0,08-07-2013,96,0,0,157,0,9,75
1951,2162,1976,PG,relationship,56939.0,18-09-2013,19,0,1,561,0,18,39
1952,3434,1951,PG,Single,80872.0,12-05-2014,60,0,0,1336,0,19,64
1953,7919,1976,PG,relationship,72335.0,13-08-2012,2,0,0,2092,1,23,39
1954,5626,1964,PG,Single,61798.0,23-11-2013,13,0,0,463,0,16,51
1955,6428,1950,PG,Single,76842.0,03-05-2014,37,0,0,1130,0,17,65
1956,8514,1976,PG,relationship,29478.0,17-01-2014,59,0,1,20,0,5,39
1957,10448,1956,PG,Single,46998.0,22-10-2012,55,0,1,377,1,18,59
1958,2109,1990,PG,Single,96843.0,23-04-2013,60,0,0,1544,2,28,25
1959,7530,1950,PG,Single,56551.0,07-05-2014,48,0,2,138,0,10,65
1960,8925,1965,PG,relationship,70053.0,03-07-2013,38,0,1,1012,0,26,50
1961,3009,1962,PG,Single,71670.0,09-07-2013,8,0,0,1766,4,15,53
1962,6355,1978,PG,relationship,44359.0,17-06-2014,19,0,2,45,0,9,37
1963,3517,1952,PG,Single,40887.0,06-05-2013,32,0,2,161,1,10,63
1964,1158,1966,PG,Single,48877.0,05-01-2014,27,0,1,144,0,8,49
1965,6203,1947,PG,relationship,74485.0,24-08-2013,58,0,0,1734,0,26,68
1966,7165,1972,PG,relationship,64474.0,22-10-2013,59,0,1,823,0,22,43
1967,3595,1963,PG,relationship,77226.0,28-02-2014,29,0,1,1138,0,28,52
1968,8537,1949,PG,Single,72643.0,27-02-2013,60,0,0,1429,2,21,66
1969,4331,1978,PG,relationship,85738.0,23-01-2014,41,0,0,1371,2,21,37
1970,6281,1966,PG,Single,55686.0,14-02-2013,27,0,1,982,1,16,49
1971,4338,1983,PG,Single,39062.0,25-03-2014,28,0,1,44,1,5,32
1972,2452,1971,PG,relationship,34600.0,01-01-2013,8,0,2,318,1,17,44
1973,9507,1975,PG,relationship,40794.0,07-04-2013,18,0,1,434,0,16,40
1974,8360,1971,PG,relationship,54690.0,07-11-2013,76,0,2,198,0,12,44
1975,10311,1969,PG,relationship,4428.0,05-10-2013,0,0,1,359,0,25,46
1976,5117,1963,PG,relationship,32632.0,02-08-2012,32,0,0,576,0,18,52
1977,4867,1968,PG,Single,38236.0,20-09-2013,2,0,2,88,0,11,47
1978,9289,1979,PG,relationship,36781.0,10-04-2014,16,0,1,63,1,6,36
1979,10913,1984,PG,Single,31385.0,05-12-2012,56,0,1,27,2,4,31
1980,3032,1984,PG,relationship,24570.0,27-02-2013,97,0,1,193,0,11,31
1981,8524,1974,PG,Single,25509.0,18-09-2012,15,0,1,101,1,9,41
1982,3334,1951,PG,relationship,94642.0,12-02-2014,35,0,0,2211,2,21,64
1983,4470,1962,PG,relationship,58646.0,10-06-2013,3,0,1,140,0,8,53
1984,1406,1975,PG,Single,53201.0,12-02-2013,49,0,2,415,0,22,40
1985,8619,1957,PG,relationship,21994.0,24-12-2012,4,0,1,22,0,4,58
1986,10821,1978,PG,relationship,57113.0,06-02-2013,45,0,2,263,0,16,37
1987,4552,1991,PG,relationship,51373.0,22-06-2013,37,0,0,393,0,12,24
1988,898,1986,PG,relationship,23477.0,21-10-2013,39,0,1,147,0,10,29
1989,9797,1956,PG,relationship,58116.0,13-04-2014,38,0,1,443,0,16,59
1990,10949,1963,PG,Single,72968.0,16-12-2013,8,0,0,1958,2,19,52
1991,8212,1971,PG,relationship,39791.0,28-03-2013,89,0,1,174,0,10,44
1992,6248,1947,PG,Single,91712.0,17-10-2013,47,0,0,2217,2,27,68
1993,10164,1958,PG,Single,94472.0,03-04-2014,75,0,1,1691,2,16,57
1994,4547,1960,PG,relationship,13672.0,17-04-2013,86,0,2,25,0,6,55
1995,6815,1980,PG,relationship,96547.0,23-05-2014,4,0,0,809,4,21,35
1996,4122,1975,PG,relationship,79205.0,29-08-2012,73,0,0,895,2,16,40
1997,10841,1975,PG,relationship,56559.0,25-12-2012,46,0,1,484,0,18,40
1998,5370,1973,PG,relationship,32644.0,16-01-2013,38,0,1,413,1,18,42
1999,176,1980,PG,Single,67506.0,02-01-2014,73,0,1,331,0,12,35
2000,4860,1970,PG,Single,24206.0,08-03-2013,66,0,1,25,0,5,45
2001,10757,1967,PG,Single,28420.0,24-12-2013,36,0,1,13,0,4,48
2002,4023,1970,PG,relationship,22979.0,06-09-2012,29,0,1,115,1,10,45
2003,6679,1966,PG,Single,33279.0,12-06-2014,29,0,0,16,0,4,49
2004,9923,1972,PG,Single,46423.0,18-09-2013,6,0,2,92,0,9,43
2005,7181,1977,PG,relationship,30368.0,07-11-2013,97,0,1,52,0,7,38
2006,3599,1970,PG,relationship,63684.0,26-11-2012,61,0,1,1464,0,23,45
2007,405,1964,PG,Single,41638.0,13-02-2013,68,0,1,441,1,17,51
2008,6870,1959,PG,Single,68805.0,17-09-2013,73,0,1,283,0,12,56
2009,832,1966,PG,relationship,65814.0,02-03-2014,90,0,1,747,0,23,49
2010,2002,1958,PG,Single,71964.0,20-05-2013,81,0,0,1870,0,17,57
2011,3657,1986,PG,Single,39146.0,14-02-2013,1,0,1,165,0,11,29
2012,500,1977,PG,relationship,96876.0,06-08-2013,79,0,0,1941,4,24,38
2013,1951,1981,UG,relationship,34445.0,27-01-2013,92,0,0,839,0,27,34
2014,3262,1958,PG,Single,68281.0,07-08-2012,31,0,0,1655,1,25,57
2015,4102,1975,PG,relationship,37284.0,29-03-2013,46,0,2,23,0,4,40
